CUSTOMERCODE,STATENAME,ST,GENDER,DOB,GENDER1,EMAIL,FEST_CNT,TOTAL_AMOUNT,AC_AMOUNT,AV_AMOUNT,HA_AMOUNT,EMI_CE_AMOUNT,IS_HIGHEND,CNT_VIST,GAP_VISIT
964613,State2,2,Male,0,1,0,1,17300,0,17300,0,0,0,1,0
464225,State2,2,Male,1,1,0,0,17400,0,0,17400,0,0,1,0
2358638,State2,2,Female,0,2,0,1,38400,0,0,38400,0,0,1,0
565615,State2,2,Male,0,1,0,0,17700,0,0,17700,0,0,1,0
2199802,State2,2,Male,0,1,0,1,35700,0,0,35700,0,0,1,0
2525100,State2,2,Female,0,2,0,0,63700,49100,0,14600,0,0,1,0
2511300,State2,2,Male,0,1,0,0,19500,0,0,19500,0,0,1,0
1158674,State2,2,Female,0,2,0,1,12800,0,0,12800,0,0,1,0
350365,State2,2,Male,0,1,0,1,2800,0,2800,0,0,0,1,0
1603035,State2,2,Male,0,1,0,1,27100,0,0,27100,0,0,1,0
889593,State2,2,Male,0,1,0,0,14400,0,0,14400,0,0,1,0
1101890,State2,2,Male,0,1,0,0,20000,0,0,20000,0,0,1,0
480420,State2,2,Male,0,1,0,0,32300,0,32300,0,0,0,1,0
2590646,State2,2,Male,0,1,0,0,17800,0,0,17800,0,0,1,0
1032472,State2,2,Male,0,1,0,1,15600,0,15600,0,0,0,1,0
353515,State2,2,Male,0,1,0,1,61600,0,61600,0,0,0,1,0
2490920,State2,2,Male,0,1,0,1,92200,92200,0,0,0,0,1,0
1961953,State2,2,Female,0,2,0,0,26000,0,26000,0,0,0,1,0
393385,State2,2,Male,0,1,0,1,17800,0,17800,0,0,0,1,0
957944,State2,2,Male,0,1,0,1,29400,0,0,29400,0,0,1,0
1513712,State2,2,Female,0,2,0,0,30900,30900,0,0,0,0,1,0
2637767,State2,2,Male,0,1,0,0,27400,0,0,27400,0,0,1,0
2477261,State2,2,Male,0,1,0,1,48700,0,0,48700,0,0,1,0
552763,State2,2,Male,1,1,0,0,30500,0,0,30500,0,0,1,0
1650881,State2,2,Male,0,1,0,1,35700,0,0,35700,0,0,1,0
1732654,State2,2,Male,0,1,0,0,85300,0,0,85300,0,0,2,100
385545,State2,2,Female,0,2,0,1,16200,0,16200,0,0,0,1,0
717614,State2,2,Male,0,1,0,0,30800,0,0,30800,0,0,1,0
379853,State2,2,Male,0,1,0,1,41700,0,0,41700,0,0,1,0
1259095,State2,2,Male,0,1,0,0,6300,0,0,6300,0,0,1,0
1101061,State2,2,Female,0,2,0,0,41800,41800,0,0,0,0,1,0
698298,State2,2,Male,0,1,0,1,61900,0,61900,0,0,0,1,0
406251,State2,2,Male,0,1,0,1,35900,0,0,35900,0,0,1,0
654967,State2,2,Male,0,1,0,1,28100,0,28100,0,0,0,1,0
2005512,State2,2,Male,0,1,0,0,95300,0,95300,0,0,0,2,3
2355807,State2,2,Male,0,1,0,1,15400,0,15400,0,0,0,1,0
399197,State2,2,Female,0,2,0,1,29600,0,29600,0,0,0,1,0
1757830,State2,2,Male,0,1,0,1,15900,0,0,15900,0,0,1,0
2040193,State2,2,Male,0,1,0,0,14300,0,14300,0,0,0,1,0
998421,State2,2,Male,0,1,0,1,31800,0,31800,0,0,0,1,0
834737,State2,2,Male,0,1,0,0,18200,0,0,18200,0,0,1,0
987788,State2,2,Male,0,1,0,1,16600,0,16600,0,0,0,1,0
773010,State2,2,Male,0,1,0,0,20500,0,0,20500,0,0,1,0
531100,State2,2,Male,0,1,0,1,16900,0,16900,0,0,0,1,0
409106,State2,2,Male,0,1,0,1,31900,0,0,31900,0,0,1,0
2577158,State2,2,Male,0,1,0,0,17800,0,17800,0,0,0,1,0
386499,State2,2,Female,0,2,0,1,16500,0,16500,0,0,0,1,0
386779,State2,2,Male,0,1,0,1,15200,0,15200,0,0,0,1,0
702338,State2,2,Male,0,1,0,1,43600,0,43600,0,0,0,1,0
2362300,State2,2,Male,0,1,0,0,40900,0,23800,17100,0,0,1,0
483632,State2,2,Male,0,1,0,0,87500,0,87500,0,0,0,1,0
492111,State2,2,Male,0,1,0,1,50700,0,50700,0,0,0,1,0
846064,State2,2,Male,0,1,0,0,18200,0,0,18200,0,0,1,0
409618,State2,2,Male,0,1,0,1,14100,0,0,14100,0,0,1,0
958052,State2,2,Male,0,1,0,1,14700,0,0,14700,0,0,1,0
794173,State2,2,Male,0,1,0,0,14000,0,14000,0,0,0,1,0
422450,State2,2,Male,0,1,0,1,233000,0,233000,0,0,0,1,0
2019531,State2,2,Male,0,1,0,0,14400,0,14400,0,0,0,1,0
631961,State2,2,Male,0,1,0,1,18800,0,18800,0,0,0,1,0
545776,State2,2,Male,0,1,0,1,14100,0,0,14100,0,0,1,0
469686,State2,2,Male,0,1,0,0,2700,0,2700,0,0,0,1,0
2311744,State2,2,Male,0,1,0,1,54200,0,54200,0,0,0,1,0
2049535,State2,2,Female,0,2,0,0,47400,33800,0,13600,0,0,1,0
1714719,State2,2,Male,0,1,0,1,13600,0,0,13600,0,0,1,0
1361170,State2,2,Male,0,1,0,1,66400,0,0,66400,0,0,2,2
1708289,State2,2,Male,0,1,0,1,12100,0,0,12100,0,0,1,0
428965,State2,2,Male,0,1,0,1,26100,0,26100,0,0,0,1,0
534527,State2,2,Male,0,1,0,1,13100,0,0,13100,0,0,1,0
2391952,State2,2,Male,0,1,0,0,15900,0,15900,0,0,0,1,0
767096,State2,2,Female,0,2,0,0,14600,0,0,14600,0,0,1,0
1392519,State2,2,Male,0,1,0,0,20300,0,0,20300,0,0,1,0
675491,State2,2,Male,0,1,0,1,13900,0,0,13900,0,0,1,0
918970,State2,2,Male,0,1,0,1,30200,0,0,30200,0,0,1,0
2618735,State2,2,Male,0,1,0,0,55100,0,55100,0,0,0,1,0
1108925,State2,2,Male,0,1,0,0,23000,0,0,23000,0,0,1,0
2403879,State2,2,Male,0,1,0,0,18800,0,0,18800,0,0,1,0
707569,State2,2,Male,0,1,0,0,14000,0,0,14000,0,0,1,0
1823208,State2,2,Male,0,1,0,0,22400,0,0,22400,0,0,1,0
1600828,State2,2,Male,0,1,0,1,30700,0,0,30700,0,0,1,0
1306501,State2,2,Male,0,1,0,1,35500,0,35500,0,0,0,1,0
521399,State2,2,Male,0,1,0,1,63300,0,63300,0,0,0,1,0
1227648,State2,2,Male,0,1,0,0,43300,43300,0,0,39000,0,1,0
434627,State2,2,Male,0,1,0,0,16500,0,16500,0,0,0,1,0
1023791,State2,2,Female,0,2,0,1,16200,0,0,16200,0,0,1,0
1779293,State2,2,Male,0,1,0,1,11000,0,0,11000,0,0,1,0
374950,State2,2,Male,0,1,0,1,43000,43000,0,0,0,0,1,0
391759,State2,2,Female,0,2,0,1,16700,0,16700,0,0,0,1,0
363100,State2,2,Male,0,1,0,1,28900,0,0,28900,0,0,1,0
530864,State2,2,Male,0,1,0,1,66200,0,45100,21100,0,0,1,0
802476,State2,2,Male,0,1,1,0,13200,0,0,13200,0,0,1,0
2484432,State2,2,Male,0,1,0,1,21100,0,0,21100,0,0,1,0
487551,State2,2,Male,0,1,0,0,35700,0,35700,0,0,0,1,0
617893,State2,2,Male,0,1,0,1,37300,0,37300,0,0,0,1,0
477131,State2,2,Male,0,1,0,0,12600,0,0,12600,0,0,1,0
1004724,State2,2,Male,0,1,0,1,40300,0,40300,0,0,0,1,0
1562637,State2,2,Male,0,1,0,1,56400,0,56400,0,0,0,1,0
1320273,State2,2,Male,0,1,0,0,45400,0,25500,19900,0,0,1,0
1960958,State2,2,Male,0,1,0,0,30800,0,0,30800,0,0,1,0
415959,State2,2,Male,0,1,0,1,13700,0,0,13700,0,0,1,0
1920627,State2,2,Male,0,1,0,0,34600,34600,0,0,0,0,1,0
356092,State2,2,Male,0,1,0,1,25500,0,25500,0,0,0,1,0
440866,State2,2,Male,0,1,0,0,37400,0,37400,0,0,0,1,0
452304,State2,2,Male,0,1,0,0,14200,0,0,14200,0,0,1,0
676824,State2,2,Male,0,1,0,1,25900,0,0,25900,0,0,1,0
2134753,State2,2,Male,0,1,0,1,39700,0,0,39700,0,0,1,0
2581714,State2,2,Male,0,1,0,0,22200,0,22200,0,0,0,1,0
436569,State2,2,Male,0,1,0,0,26600,0,0,26600,0,0,1,0
1624443,State2,2,Male,0,1,0,0,6400,0,0,6400,0,0,1,0
1860149,State2,2,Male,0,1,0,0,15800,0,0,15800,0,0,1,0
772449,State2,2,Male,0,1,0,0,13800,0,13800,0,0,0,1,0
1860178,State2,2,Male,0,1,0,0,19000,0,0,19000,0,0,1,0
770968,State2,2,Male,0,1,0,0,35400,0,0,35400,0,0,1,0
1834060,State2,2,Male,0,1,0,0,80000,0,80000,0,0,0,1,0
516642,State2,2,Male,0,1,0,1,20900,0,0,20900,0,0,1,0
2639988,State2,2,Female,0,2,0,0,37100,0,0,37100,0,0,1,0
740006,State2,2,Male,0,1,0,0,18700,0,0,18700,0,0,1,0
502547,State2,2,Male,0,1,0,1,20800,0,0,20800,0,0,1,0
586626,State2,2,Male,0,1,0,0,15600,0,0,15600,0,0,1,0
1113866,State2,2,Male,0,1,0,0,22200,0,0,22200,0,0,1,0
1031509,State2,2,Male,0,1,0,1,10900,0,0,10900,0,0,1,0
1111586,State2,2,Male,0,1,0,0,21400,0,0,21400,0,0,1,0
1357682,State2,2,Male,0,1,0,1,38200,38200,0,0,0,0,1,0
996140,State2,2,Male,0,1,0,1,18700,0,0,18700,0,0,1,0
364879,State2,2,Male,0,1,0,1,47900,0,47900,0,0,0,1,0
540158,State2,2,Female,0,2,0,1,29400,0,29400,0,0,0,1,0
1861526,State2,2,Male,0,1,0,0,17400,0,0,17400,0,0,1,0
1562157,State2,2,Male,0,1,0,1,28900,0,0,28900,0,0,1,0
1528218,State2,2,Male,0,1,0,0,14800,0,14800,0,0,0,1,0
362023,State2,2,Male,0,1,1,1,28300,0,28300,0,0,0,1,0
1745921,State2,2,Male,0,1,0,0,14000,0,14000,0,0,0,1,0
778239,State2,2,Male,0,1,0,0,21300,0,0,21300,0,0,1,0
827381,State2,2,Male,0,1,0,0,21900,0,0,21900,0,0,1,0
1611023,State2,2,Male,0,1,0,0,30200,0,30200,0,0,0,1,0
1544324,State2,2,Male,0,1,0,1,34400,34400,0,0,0,0,1,0
2471591,State2,2,Male,0,1,0,1,18100,0,0,18100,0,0,1,0
643403,State2,2,Male,0,1,0,1,35400,0,0,35400,0,0,1,0
727547,State2,2,Male,0,1,0,0,32800,0,32800,0,0,0,1,0
2497804,State2,2,Male,0,1,0,0,34400,0,0,34400,0,0,1,0
864811,State2,2,Male,0,1,0,0,76400,0,76400,0,0,0,1,0
1312712,State2,2,Male,0,1,0,1,51300,51300,0,0,0,0,1,0
821124,State2,2,Male,0,1,0,0,46600,46600,0,0,0,0,1,0
488760,State2,2,Male,0,1,0,0,12300,0,0,12300,0,0,1,0
2599488,State2,2,Male,0,1,0,0,23300,0,23300,0,0,0,1,0
1205898,State2,2,Male,0,1,0,1,15300,0,15300,0,0,0,1,0
360277,State2,2,Male,0,1,0,1,20800,0,0,20800,0,0,1,0
619209,State2,2,Male,0,1,0,1,22900,0,0,22900,0,0,1,0
415344,State2,2,Female,0,2,0,1,25800,0,0,25800,0,0,1,0
609325,State2,2,Male,0,1,0,0,5600,0,0,5600,0,0,1,0
1863430,State2,2,Female,0,2,0,1,18200,0,0,18200,0,0,1,0
468707,State2,2,Female,0,2,0,0,31200,0,0,31200,0,0,1,0
1051327,State2,2,Male,0,1,0,1,29700,0,29700,0,0,0,1,0
369285,State2,2,Female,0,2,0,1,44700,0,44700,0,0,0,1,0
1690855,State2,2,Male,1,1,0,1,53600,0,1100,52500,0,0,2,8
2586295,State2,2,Male,0,1,0,0,30200,0,14000,16200,0,0,1,0
775810,State2,2,Male,0,1,0,0,15100,0,15100,0,0,0,1,0
1701618,State2,2,Male,0,1,0,1,46000,0,0,46000,0,0,1,0
446003,State2,2,Male,0,1,0,0,24000,0,0,24000,0,0,1,0
927361,State2,2,Male,0,1,0,1,19100,0,0,19100,0,0,1,0
526046,State2,2,Male,0,1,0,1,32700,0,32700,0,0,0,1,0
363492,State2,2,Male,0,1,0,1,158900,0,158900,0,0,0,1,0
671422,State2,2,Male,0,1,0,1,6000,0,0,6000,0,0,1,0
2182791,State2,2,Male,0,1,0,1,88400,0,88400,0,0,0,1,0
1864317,State2,2,Male,0,1,0,1,17800,0,0,17800,0,0,1,0
2245143,State2,2,Male,0,1,0,1,138200,0,138200,0,0,0,2,20
2595042,State2,2,Male,0,1,0,0,20200,0,0,20200,0,0,1,0
643125,State2,2,Male,0,1,0,1,17700,0,0,17700,0,0,1,0
535512,State2,2,Male,0,1,0,1,2500,0,2500,0,0,0,1,0
414057,State2,2,Male,0,1,0,1,28300,0,0,28300,0,0,1,0
943873,State2,2,Male,0,1,0,1,12900,0,0,12900,0,0,1,0
544134,State2,2,Male,0,1,0,1,11900,0,0,11900,0,0,1,0
556697,State2,2,Male,0,1,0,0,18600,0,0,18600,0,0,1,0
2036867,State2,2,Male,0,1,0,0,407200,42600,296100,68500,0,0,4,373
549192,State2,2,Female,0,2,0,1,14700,0,0,14700,0,0,1,0
908450,State2,2,Male,0,1,0,2,57800,57800,0,0,0,0,2,17
352153,State2,2,Male,0,1,0,1,23800,0,0,23800,0,0,1,0
956502,State2,2,Male,0,1,0,1,18300,0,0,18300,0,0,1,0
1047632,State2,2,Male,0,1,0,1,37000,0,37000,0,0,0,1,0
2023826,State2,2,Male,0,1,0,0,18600,0,18600,0,0,0,1,0
2560524,State2,2,Male,0,1,0,0,46700,46700,0,0,0,0,1,0
598176,State2,2,Male,0,1,0,0,33200,0,0,33200,0,0,1,0
617536,State2,2,Male,0,1,0,1,7900,0,0,7900,0,0,1,0
582394,State2,2,Male,0,1,0,0,20200,0,0,20200,0,0,1,0
1928864,State2,2,Male,0,1,0,0,18800,0,0,18800,0,0,1,0
2289461,State2,2,Male,1,1,0,0,16200,0,0,16200,0,0,1,0
1568590,State2,2,Male,0,1,0,1,26700,0,0,26700,0,0,1,0
1646916,State2,2,Male,0,1,0,2,48500,0,28200,20300,0,0,2,7
655016,State2,2,Not Available,0,3,0,1,31000,0,0,31000,0,0,1,0
1973867,State2,2,Male,0,1,0,0,17700,0,0,17700,0,0,1,0
1976051,State2,2,Male,0,1,0,0,28800,0,0,28800,0,0,1,0
1731033,State2,2,Male,0,1,0,0,32500,0,0,32500,0,0,2,4
1676095,State2,2,Male,0,1,0,1,31500,0,31500,0,0,0,1,0
421627,State2,2,Female,0,2,0,1,17100,0,0,17100,0,0,1,0
1289997,State2,2,Male,0,1,0,1,33200,0,33200,0,0,0,1,0
1425980,State2,2,Male,0,1,0,0,11000,0,11000,0,0,0,1,0
2034155,State2,2,Male,0,1,0,0,15700,0,0,15700,0,0,1,0
1929353,State2,2,Male,1,1,0,0,37800,37800,0,0,0,0,1,0
642244,State2,2,Male,0,1,0,1,14400,0,14400,0,0,0,1,0
1463763,State2,2,Female,0,2,0,0,17400,0,0,17400,0,0,1,0
584208,State2,2,Male,0,1,0,0,21900,0,0,21900,0,0,1,0
1204991,State2,2,Male,0,1,0,1,39400,0,39400,0,0,0,1,0
1961589,State2,2,Male,0,1,0,0,27900,0,27900,0,0,0,1,0
608098,State2,2,Male,0,1,0,0,12900,0,0,12900,0,0,1,0
403102,State2,2,Female,0,2,0,1,34100,0,0,34100,0,0,1,0
694089,State2,2,Male,0,1,0,1,21000,0,0,21000,0,0,1,0
980062,State2,2,Male,0,1,0,1,14200,0,0,14200,0,0,1,0
840780,State2,2,Male,0,1,0,0,22100,0,0,22100,0,0,1,0
492931,State2,2,Male,0,1,0,1,15900,0,15900,0,0,0,1,0
1319986,State2,2,Male,0,1,0,0,16900,0,16900,0,0,0,1,0
1385790,State2,2,Male,0,1,0,0,19200,0,0,19200,0,0,1,0
661772,State2,2,Male,0,1,0,1,19200,0,0,19200,0,0,1,0
1928533,State2,2,Female,0,2,0,0,55100,38300,0,16800,0,0,1,0
797421,State2,2,Male,0,1,0,0,55700,0,28100,27600,0,0,1,0
1723720,State2,2,Male,0,1,0,0,16300,0,16300,0,0,0,1,0
976102,State2,2,Male,0,1,0,1,24700,0,0,24700,0,0,1,0
847381,State2,2,Male,0,1,0,0,40500,0,0,40500,0,0,1,0
644872,State2,2,Male,0,1,0,1,57900,0,57900,0,0,0,1,0
1752104,State2,2,Male,0,1,0,1,17000,0,0,17000,0,0,1,0
753621,State2,2,Male,0,1,0,0,22600,0,0,22600,0,0,1,0
982465,State2,2,Male,0,1,0,1,26800,0,26800,0,0,0,1,0
745187,State2,2,Male,0,1,0,0,8600,0,0,8600,0,0,1,0
891090,State2,2,Male,0,1,0,1,22400,0,0,22400,0,0,1,0
669369,State2,2,Male,0,1,0,1,18000,0,0,18000,0,0,1,0
1388317,State2,2,Male,0,1,0,0,29800,0,29800,0,0,0,1,0
696891,State2,2,Male,0,1,0,1,110600,0,0,110600,0,0,1,0
393436,State2,2,Male,0,1,0,1,87100,0,87100,0,0,0,1,0
1503870,State2,2,Male,0,1,0,0,17300,0,0,17300,0,0,1,0
552765,State2,2,Male,0,1,1,0,17200,0,0,17200,0,0,1,0
369278,State2,2,Male,0,1,0,1,20200,0,0,20200,0,0,1,0
839246,State2,2,Male,0,1,0,0,16500,0,0,16500,0,0,1,0
1467526,State2,2,Male,0,1,0,0,16000,0,0,16000,0,0,1,0
1725906,State2,2,Male,0,1,0,0,24100,0,24100,0,0,0,1,0
2323430,State2,2,Male,0,1,0,1,27200,0,27200,0,0,0,1,0
834800,State2,2,Male,0,1,0,0,65500,0,65500,0,0,0,1,0
810469,State2,2,Male,0,1,0,0,33400,0,33400,0,0,0,1,0
1887552,State2,2,Male,1,1,0,2,160600,85100,17800,57700,0,0,2,22
661297,State2,2,Male,0,1,0,1,33300,33300,0,0,0,0,1,0
904319,State2,2,Male,0,1,0,1,14900,0,0,14900,0,0,1,0
466867,State2,2,Male,0,1,0,0,15800,0,0,15800,0,0,1,0
588510,State2,2,Male,0,1,0,0,39300,0,0,39300,0,0,1,0
1905682,State2,2,Female,0,2,0,1,22800,0,0,22800,0,0,1,0
934454,State2,2,Male,0,1,0,1,16900,0,16900,0,0,0,1,0
595913,State2,2,Male,0,1,0,0,13700,0,0,13700,0,0,1,0
509069,State2,2,Male,0,1,0,1,31000,0,16300,14700,0,0,2,1
617430,State2,2,Male,0,1,0,1,14500,0,14500,0,0,0,1,0
1035153,State2,2,Male,0,1,0,1,16000,0,16000,0,0,0,1,0
632616,State2,2,Female,0,2,0,1,26300,0,0,26300,0,0,1,0
808599,State2,2,Male,0,1,0,0,18100,0,18100,0,0,0,1,0
1121548,State2,2,Male,0,1,0,0,30600,0,13500,17100,0,0,2,24
439536,State2,2,Female,0,2,0,0,39300,0,39300,0,0,0,1,0
367206,State2,2,Male,0,1,0,1,37600,0,37600,0,0,0,1,0
681778,State2,2,Male,0,1,0,1,16500,0,0,16500,0,0,1,0
636912,State2,2,Male,0,1,0,1,7700,0,0,7700,0,0,1,0
412673,State2,2,Male,0,1,0,1,13900,0,0,13900,0,0,1,0
1252062,State2,2,Male,0,1,0,0,40100,0,40100,0,0,0,1,0
997428,State2,2,Male,0,1,0,1,28600,0,0,28600,0,0,1,0
1706526,State2,2,Male,0,1,0,1,44100,0,44100,0,0,0,1,0
1075226,State2,2,Male,0,1,0,1,22400,0,0,22400,0,0,1,0
1211788,State2,2,Male,0,1,0,1,6100,0,0,6100,0,0,1,0
2458782,State2,2,Male,0,1,0,1,62700,0,62700,0,0,0,1,0
726366,State2,2,Male,0,1,0,0,42000,42000,0,0,0,0,1,0
1035257,State2,2,Female,0,2,0,1,32900,0,0,32900,0,0,1,0
1136727,State2,2,Male,0,1,0,0,31400,0,31400,0,0,0,1,0
554317,State2,2,Male,0,1,0,0,16800,0,0,16800,0,0,1,0
814090,State2,2,Male,0,1,0,0,13900,0,13900,0,0,0,1,0
521449,State2,2,Male,0,1,0,1,17000,0,0,17000,0,0,1,0
1319511,State2,2,Male,0,1,0,0,26600,0,0,26600,0,0,1,0
459496,State2,2,Male,0,1,0,0,31300,0,0,31300,0,0,1,0
1020689,State2,2,Male,0,1,0,1,15800,0,0,15800,0,0,1,0
529914,State2,2,Male,0,1,0,1,17200,0,0,17200,0,0,1,0
597476,State2,2,Male,0,1,0,0,37600,0,28300,9300,0,0,1,0
382179,State2,2,Male,0,1,0,1,13700,0,0,13700,0,0,1,0
636543,State2,2,Male,0,1,0,1,11600,0,0,11600,0,0,1,0
403772,State2,2,Male,0,1,0,1,40700,0,40700,0,0,0,1,0
511620,State2,2,Male,0,1,0,1,15200,0,15200,0,0,0,1,0
636660,State2,2,Male,0,1,0,1,14600,0,0,14600,0,0,1,0
1357864,State2,2,Male,0,1,0,1,26900,0,0,26900,0,0,1,0
1421367,State2,2,Male,0,1,0,0,154800,0,154800,0,0,0,1,0
1960803,State2,2,Male,0,1,0,0,38600,0,0,38600,0,0,1,0
863729,State2,2,Male,0,1,0,0,24600,0,24600,0,0,0,1,0
2173952,State2,2,Male,0,1,0,1,22500,0,0,22500,0,0,1,0
1720241,State2,2,Male,0,1,0,0,45000,0,45000,0,0,0,1,0
2160226,State2,2,Male,0,1,0,1,23000,0,23000,0,0,0,1,0
1557777,State2,2,Male,0,1,0,1,20900,0,0,20900,0,0,1,0
2298670,State2,2,Male,0,1,0,0,20500,0,0,20500,0,0,1,0
407268,State2,2,Female,0,2,0,1,28400,0,28400,0,0,0,1,0
1766314,State2,2,Male,0,1,0,1,13300,0,13300,0,0,0,1,0
365042,State2,2,Male,0,1,0,1,66700,0,0,66700,0,0,1,0
2327256,State2,2,Male,0,1,0,1,19500,0,0,19500,0,0,1,0
635784,State2,2,Male,0,1,0,1,29200,0,0,29200,0,0,1,0
421481,State2,2,Male,0,1,0,1,25200,0,0,25200,0,0,1,0
883868,State2,2,Male,0,1,0,0,5300,0,0,5300,0,0,1,0
646047,State2,2,Female,0,2,0,1,14000,0,0,14000,0,0,1,0
369624,State2,2,Male,0,1,0,1,37900,0,37900,0,0,0,1,0
501424,State2,2,Female,0,2,0,1,14000,0,0,14000,0,0,1,0
837388,State2,2,Female,0,2,0,0,13300,0,0,13300,0,0,1,0
1007223,State2,2,Male,0,1,0,1,13200,0,0,13200,0,0,1,0
934601,State2,2,Male,0,1,0,1,14300,0,14300,0,0,0,1,0
356557,State2,2,Male,0,1,0,1,57800,0,0,57800,0,0,1,0
1495354,State2,2,Male,0,1,0,0,13400,0,13400,0,0,0,1,0
749270,State2,2,Male,0,1,0,0,14600,0,0,14600,0,0,1,0
911495,State2,2,Male,0,1,0,1,30800,0,0,30800,0,0,1,0
1222162,State2,2,Male,0,1,0,0,19700,0,0,19700,0,0,1,0
1089624,State2,2,Male,0,1,0,0,19000,0,19000,0,0,0,1,0
1500373,State2,2,Male,0,1,0,0,30000,0,0,30000,0,0,1,0
602086,State2,2,Male,0,1,0,0,28900,0,28900,0,0,0,1,0
451816,State2,2,Male,0,1,0,0,30200,0,30200,0,0,0,1,0
721172,State2,2,Male,0,1,0,0,20400,0,0,20400,0,0,1,0
444861,State2,2,Male,0,1,0,0,35800,0,35800,0,0,0,1,0
2011094,State2,2,Male,0,1,0,0,43300,43300,0,0,0,0,1,0
1786743,State2,2,Male,0,1,0,1,17500,0,17500,0,0,0,1,0
630540,State2,2,Male,0,1,0,1,19700,0,0,19700,0,0,1,0
613396,State2,2,Male,0,1,0,0,2900,0,2900,0,0,0,1,0
699403,State2,2,Male,0,1,0,1,13800,0,0,13800,0,0,1,0
1518985,State2,2,Male,0,1,0,0,8000,0,0,8000,0,0,1,0
753335,State2,2,Male,0,1,0,0,17300,0,0,17300,0,0,1,0
2025180,State2,2,Male,0,1,0,0,16400,0,0,16400,0,0,1,0
931457,State2,2,Male,0,1,0,1,14500,0,14500,0,0,0,1,0
2537389,State2,2,Male,0,1,0,0,42200,42200,0,0,0,0,1,0
1102223,State2,2,Male,0,1,0,0,65900,0,65900,0,0,0,1,0
947161,State2,2,Female,0,2,0,1,42000,0,0,42000,0,0,1,0
1816125,State2,2,Male,1,1,0,0,29100,0,0,29100,0,0,1,0
628566,State2,2,Male,0,1,0,1,34300,0,0,34300,0,0,1,0
935896,State2,2,Male,0,1,0,1,14300,0,14300,0,0,0,1,0
1080588,State2,2,Male,0,1,0,1,18300,0,18300,0,0,0,1,0
490871,State2,2,Male,0,1,0,1,36400,0,36400,0,0,0,1,0
1661470,State2,2,Male,0,1,0,1,12400,0,0,12400,0,0,1,0
854233,State2,2,Male,0,1,0,0,83900,0,83900,0,0,0,1,0
925221,State2,2,Female,0,2,0,1,124300,0,124300,0,0,0,1,0
642420,State2,2,Male,0,1,0,1,32900,32900,0,0,0,0,1,0
528088,State2,2,Male,0,1,0,1,67800,0,67800,0,0,0,1,0
838907,State2,2,Male,0,1,0,0,35900,0,0,35900,0,0,1,0
2455193,State2,2,Male,0,1,0,1,35900,0,0,35900,0,0,1,0
2041381,State2,2,Male,0,1,0,0,33400,0,0,33400,0,0,1,0
421635,State2,2,Male,0,1,0,1,18600,0,0,18600,0,0,1,0
479004,State2,2,Male,0,1,0,0,18000,0,0,18000,0,0,1,0
1332310,State2,2,Male,0,1,0,0,77100,0,55600,21500,0,0,1,0
1432802,State2,2,Male,0,1,0,0,14200,0,0,14200,0,0,1,0
418593,State2,2,Not Available,0,3,0,1,16400,0,0,16400,0,0,1,0
2302060,State2,2,Male,0,1,0,0,19300,0,0,19300,0,0,1,0
762334,State2,2,Male,0,1,0,0,38900,38900,0,0,0,0,1,0
656835,State2,2,Female,0,2,0,1,32600,0,0,32600,0,0,1,0
680971,State2,2,Male,0,1,0,1,19900,0,19900,0,0,0,1,0
805968,State2,2,Female,0,2,0,0,35300,0,0,35300,0,0,1,0
923139,State2,2,Male,0,1,0,1,15400,0,0,15400,0,0,1,0
891089,State2,2,Male,0,1,0,1,25500,0,0,25500,0,0,1,0
2051497,State2,2,Male,0,1,0,0,37900,0,0,37900,0,0,1,0
484813,State2,2,Male,0,1,0,0,18900,0,0,18900,0,0,1,0
717085,State2,2,Male,0,1,0,0,14700,0,14700,0,0,0,1,0
769697,State2,2,Male,0,1,0,0,12200,0,0,12200,0,0,1,0
2079403,State2,2,Male,0,1,0,0,14300,0,0,14300,0,0,1,0
2305024,State2,2,Male,0,1,0,0,18800,0,0,18800,0,0,1,0
899122,State2,2,Male,0,1,0,1,15200,0,0,15200,0,0,1,0
467203,State2,2,Male,0,1,0,0,39100,0,15400,23700,0,0,1,0
749105,State2,2,Female,0,2,0,0,40900,40900,0,0,0,0,1,0
755613,State2,2,Male,0,1,0,0,26700,0,26700,0,0,0,1,0
2249750,State2,2,Male,0,1,0,1,19300,0,0,19300,0,0,1,0
866855,State2,2,Male,0,1,0,0,19300,0,0,19300,0,0,1,0
895099,State2,2,Male,0,1,0,1,36100,0,0,36100,0,0,1,0
815497,State2,2,Male,0,1,0,0,40100,0,40100,0,0,0,1,0
1630857,State2,2,Male,0,1,0,1,35100,0,2700,32400,0,0,1,0
1188186,State2,2,Male,0,1,0,1,14700,0,0,14700,0,0,1,0
373132,State2,2,Male,0,1,0,1,17800,0,0,17800,0,0,1,0
2586061,State2,2,Male,0,1,0,0,68200,42100,0,26100,0,0,2,11
933666,State2,2,Male,0,1,0,1,31000,0,31000,0,0,0,1,0
901489,State2,2,Male,0,1,0,1,172400,0,172400,0,0,1,1,0
2438611,State2,2,Male,0,1,0,1,22900,0,0,22900,0,0,1,0
894103,State2,2,Male,0,1,0,1,41900,41900,0,0,0,0,1,0
698463,State2,2,Not Available,0,3,0,1,14600,0,0,14600,0,0,1,0
481986,State2,2,Male,0,1,0,0,2800,0,2800,0,0,0,1,0
