regionSeg1,productSeg1,productSeg2,regionSeg2,regionSeg3,productSeg3,yearweek,year,week,qty
A01,,PG04,SALESID0001,SITEID0006,ITEM0258,201624,2016,24,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0258,201625,2016,25,3
A01,,PG04,SALESID0001,SITEID0006,ITEM0258,201626,2016,26,7
A01,,PG04,SALESID0001,SITEID0006,ITEM0258,201627,2016,27,9
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201601,2016,1,9
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201602,2016,2,12
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201603,2016,3,8
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201604,2016,4,6
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201605,2016,5,6
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201606,2016,6,5
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201607,2016,7,4
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201608,2016,8,5
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201609,2016,9,6
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201610,2016,10,18
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201611,2016,11,9
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201612,2016,12,8
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201613,2016,13,7
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201614,2016,14,21
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201615,2016,15,18
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201616,2016,16,19
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201617,2016,17,16
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201618,2016,18,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201620,2016,20,4
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201621,2016,21,8
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201622,2016,22,17
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201623,2016,23,12
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201624,2016,24,5
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201625,2016,25,23
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201626,2016,26,34
A01,,PG04,SALESID0001,SITEID0005,ITEM0258,201627,2016,27,47
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201601,2016,1,6
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201602,2016,2,4
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201603,2016,3,4
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201604,2016,4,7
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201605,2016,5,4
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201606,2016,6,5
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201607,2016,7,11
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201608,2016,8,8
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201609,2016,9,12
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201610,2016,10,21
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201611,2016,11,21
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201612,2016,12,16
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201613,2016,13,12
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201614,2016,14,14
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201615,2016,15,21
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201616,2016,16,16
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201617,2016,17,8
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201618,2016,18,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201619,2016,19,5
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201620,2016,20,24
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201621,2016,21,19
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201622,2016,22,27
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201623,2016,23,21
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201624,2016,24,6
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201625,2016,25,28
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201626,2016,26,46
A01,,PG04,SALESID0001,SITEID0004,ITEM0258,201627,2016,27,38
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201601,2016,1,7
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201602,2016,2,3
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201603,2016,3,7
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201604,2016,4,8
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201605,2016,5,3
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201606,2016,6,3
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201607,2016,7,6
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201608,2016,8,12
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201609,2016,9,12
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201610,2016,10,15
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201611,2016,11,10
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201612,2016,12,10
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201613,2016,13,5
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201614,2016,14,16
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201615,2016,15,9
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201616,2016,16,19
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201617,2016,17,8
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201618,2016,18,3
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201619,2016,19,3
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201620,2016,20,12
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201621,2016,21,24
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201622,2016,22,13
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201623,2016,23,10
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201624,2016,24,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201625,2016,25,16
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201626,2016,26,28
A01,,PG04,SALESID0001,SITEID0003,ITEM0258,201627,2016,27,37
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201601,2016,1,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201602,2016,2,7
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201603,2016,3,5
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201604,2016,4,4
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201605,2016,5,3
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201606,2016,6,5
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201607,2016,7,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201608,2016,8,7
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201609,2016,9,5
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201610,2016,10,15
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201611,2016,11,13
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201612,2016,12,9
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201613,2016,13,7
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201614,2016,14,12
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201615,2016,15,14
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201616,2016,16,3
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201617,2016,17,9
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201618,2016,18,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201620,2016,20,7
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201621,2016,21,11
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201622,2016,22,10
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201623,2016,23,17
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201624,2016,24,4
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201625,2016,25,3
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201626,2016,26,23
A01,,PG04,SALESID0001,SITEID0002,ITEM0258,201627,2016,27,25
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201601,2016,1,7
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201602,2016,2,8
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201603,2016,3,9
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201604,2016,4,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201605,2016,5,8
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201606,2016,6,8
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201607,2016,7,9
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201608,2016,8,13
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201609,2016,9,16
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201610,2016,10,20
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201611,2016,11,22
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201612,2016,12,14
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201613,2016,13,6
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201614,2016,14,22
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201615,2016,15,31
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201616,2016,16,19
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201617,2016,17,11
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201618,2016,18,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201619,2016,19,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201620,2016,20,5
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201621,2016,21,35
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201622,2016,22,38
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201623,2016,23,25
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201624,2016,24,5
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201625,2016,25,21
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201626,2016,26,32
A01,,PG04,SALESID0001,SITEID0001,ITEM0258,201627,2016,27,40
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201602,2016,2,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201607,2016,7,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201608,2016,8,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201609,2016,9,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201610,2016,10,2
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201611,2016,11,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201612,2016,12,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201618,2016,18,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201619,2016,19,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201620,2016,20,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0259,201623,2016,23,2
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201601,2016,1,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201604,2016,4,4
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201605,2016,5,2
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201606,2016,6,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201607,2016,7,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201609,2016,9,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201611,2016,11,2
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201612,2016,12,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201614,2016,14,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201617,2016,17,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201618,2016,18,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201622,2016,22,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201623,2016,23,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201625,2016,25,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201626,2016,26,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0259,201627,2016,27,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201602,2016,2,5
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201603,2016,3,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201604,2016,4,3
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201605,2016,5,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201606,2016,6,4
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201607,2016,7,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201608,2016,8,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201609,2016,9,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201610,2016,10,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201611,2016,11,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201612,2016,12,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201613,2016,13,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201614,2016,14,4
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201615,2016,15,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201616,2016,16,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201617,2016,17,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201621,2016,21,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201622,2016,22,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201623,2016,23,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201624,2016,24,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201625,2016,25,3
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201626,2016,26,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0259,201627,2016,27,3
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201604,2016,4,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201607,2016,7,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201608,2016,8,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201614,2016,14,4
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201615,2016,15,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201616,2016,16,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201617,2016,17,2
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201620,2016,20,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201621,2016,21,3
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201622,2016,22,2
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201623,2016,23,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201624,2016,24,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201626,2016,26,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0259,201627,2016,27,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0259,201603,2016,3,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0259,201612,2016,12,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0259,201614,2016,14,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0259,201616,2016,16,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0259,201617,2016,17,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0259,201620,2016,20,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0259,201622,2016,22,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0259,201623,2016,23,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0259,201627,2016,27,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201602,2016,2,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201603,2016,3,3
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201604,2016,4,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201605,2016,5,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201607,2016,7,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201608,2016,8,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201609,2016,9,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201611,2016,11,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201612,2016,12,3
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201613,2016,13,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201614,2016,14,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201615,2016,15,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201616,2016,16,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201617,2016,17,4
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201619,2016,19,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201620,2016,20,3
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201621,2016,21,3
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201622,2016,22,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201624,2016,24,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201625,2016,25,3
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201626,2016,26,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0259,201627,2016,27,4
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201604,2016,4,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201606,2016,6,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201607,2016,7,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201609,2016,9,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201614,2016,14,2
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201615,2016,15,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201616,2016,16,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201621,2016,21,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201626,2016,26,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0260,201627,2016,27,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201601,2016,1,2
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201602,2016,2,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201603,2016,3,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201605,2016,5,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201608,2016,8,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201611,2016,11,2
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201612,2016,12,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201614,2016,14,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201615,2016,15,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201616,2016,16,6
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201617,2016,17,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201620,2016,20,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201621,2016,21,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201622,2016,22,4
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201623,2016,23,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201624,2016,24,2
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201625,2016,25,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0260,201627,2016,27,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201601,2016,1,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201603,2016,3,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201604,2016,4,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201606,2016,6,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201607,2016,7,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201608,2016,8,3
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201609,2016,9,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201610,2016,10,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201611,2016,11,3
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201612,2016,12,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201613,2016,13,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201614,2016,14,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201615,2016,15,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201616,2016,16,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201617,2016,17,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201618,2016,18,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201619,2016,19,1
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201620,2016,20,2
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201621,2016,21,3
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201622,2016,22,5
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201623,2016,23,3
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201624,2016,24,4
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201625,2016,25,6
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201626,2016,26,4
A01,,PG04,SALESID0001,SITEID0004,ITEM0260,201627,2016,27,5
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201601,2016,1,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201604,2016,4,2
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201605,2016,5,4
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201607,2016,7,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201609,2016,9,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201612,2016,12,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201614,2016,14,2
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201615,2016,15,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201616,2016,16,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201619,2016,19,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201620,2016,20,3
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201621,2016,21,3
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201624,2016,24,4
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201625,2016,25,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201626,2016,26,1
A01,,PG04,SALESID0001,SITEID0003,ITEM0260,201627,2016,27,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201601,2016,1,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201602,2016,2,3
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201603,2016,3,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201604,2016,4,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201606,2016,6,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201607,2016,7,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201608,2016,8,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201610,2016,10,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201611,2016,11,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201614,2016,14,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201615,2016,15,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201616,2016,16,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201618,2016,18,1
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201621,2016,21,3
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201622,2016,22,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201624,2016,24,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201625,2016,25,2
A01,,PG04,SALESID0001,SITEID0002,ITEM0260,201626,2016,26,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201603,2016,3,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201604,2016,4,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201605,2016,5,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201606,2016,6,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201607,2016,7,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201610,2016,10,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201611,2016,11,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201612,2016,12,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201614,2016,14,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201615,2016,15,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201616,2016,16,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201617,2016,17,2
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201619,2016,19,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201620,2016,20,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201622,2016,22,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201624,2016,24,1
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201625,2016,25,5
A01,,PG04,SALESID0001,SITEID0001,ITEM0260,201626,2016,26,2
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201611,2016,11,2
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201612,2016,12,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201613,2016,13,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201614,2016,14,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201615,2016,15,3
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201616,2016,16,2
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201618,2016,18,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201621,2016,21,2
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201622,2016,22,2
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201623,2016,23,3
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201624,2016,24,1
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201625,2016,25,4
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201626,2016,26,6
A01,,PG04,SALESID0001,SITEID0006,ITEM0261,201627,2016,27,4
A01,,PG04,SALESID0001,SITEID0005,ITEM0261,201609,2016,9,1
A01,,PG04,SALESID0001,SITEID0005,ITEM0261,201610,2016,10,2
A01,,PG04,SALESID0001,SITEID0005,ITEM0261,201611,2016,11,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0261,201612,2016,12,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0261,201613,2016,13,3
A01,,PG04,SALESID0001,SITEID0005,ITEM0261,201615,2016,15,4
