CONTINENT,REGIONID,PRODUCTGROUP,PRODUCT,YEARWEEK,QTY
N01,A08,PG02,PRODUCT34,201615,9466
N01,A08,PG02,PRODUCT40,201615,34
N01,A08,PG03,PRODUCT47,201615,33
N01,A08,PG03,PRODUCT60,201615,602
N01,A08,PG03,PRODUCT56,201615,156
N01,A08,PG03,PRODUCT57,201615,3
N01,A08,PG03,PRODUCT61,201615,0
N01,A08,PG01,PRODUCT12,201615,8851
N01,A08,PG01,PRODUCT01,201615,228
N01,A08,PG02,PRODUCT33,201615,1247
N01,A08,PG01,PRODUCT14,201615,74
N04,A58,PG03,PRODUCT58,201615,671
N04,A58,PG03,PRODUCT59,201615,43206
N04,A58,PG02,PRODUCT34,201615,2055
N04,A58,PG03,PRODUCT47,201615,2
N04,A58,PG03,PRODUCT60,201615,1898
N04,A58,PG03,PRODUCT56,201615,100
N04,A58,PG03,PRODUCT57,201615,190
N04,A58,PG01,PRODUCT12,201615,13680
N04,A58,PG01,PRODUCT01,201615,696
N04,A58,PG02,PRODUCT33,201615,1018
N03,A38,PG03,PRODUCT58,201615,54
N03,A38,PG03,PRODUCT59,201615,36906
N03,A38,PG02,PRODUCT34,201615,487
N03,A38,PG03,PRODUCT60,201615,169
N03,A38,PG03,PRODUCT56,201615,25
N03,A38,PG03,PRODUCT57,201615,140
N03,A38,PG01,PRODUCT12,201615,42
N03,A38,PG02,PRODUCT33,201615,247
N02,A14,PG03,PRODUCT58,201615,913
N02,A14,PG04,PRODUCT63,201615,372
N02,A14,PG01,PRODUCT15,201615,182
N02,A14,PG01,PRODUCT04,201615,769
N02,A14,PG01,PRODUCT16,201615,356
N02,A14,PG02,PRODUCT36,201615,0
N02,A14,PG01,PRODUCT05,201615,65
N02,A14,PG03,PRODUCT59,201615,94170
N02,A14,PG02,PRODUCT34,201615,5454
N02,A14,PG02,PRODUCT26,201615,151
N02,A14,PG04,PRODUCT64,201615,489
N02,A14,PG03,PRODUCT48,201615,170
N02,A14,PG03,PRODUCT49,201615,111
N02,A14,PG04,PRODUCT74,201615,90
N02,A14,PG02,PRODUCT40,201615,5
N02,A14,PG03,PRODUCT47,201615,12
N02,A14,PG03,PRODUCT60,201615,887
N02,A14,PG03,PRODUCT56,201615,148
N02,A14,PG01,PRODUCT12,201615,8850
N02,A14,PG01,PRODUCT01,201615,46
N02,A14,PG02,PRODUCT41,201615,1975
N02,A14,PG03,PRODUCT42,201615,531
N02,A14,PG03,PRODUCT51,201615,17
N02,A14,PG02,PRODUCT33,201615,819
N02,A14,PG01,PRODUCT14,201615,4
N01,A07,PG03,PRODUCT58,201615,91
N01,A07,PG04,PRODUCT63,201615,42
N01,A07,PG01,PRODUCT15,201615,188
N01,A07,PG01,PRODUCT04,201615,109
N01,A07,PG01,PRODUCT16,201615,19
N01,A07,PG02,PRODUCT36,201615,0
N01,A07,PG03,PRODUCT59,201615,15203
N01,A07,PG02,PRODUCT34,201615,1395
N01,A07,PG02,PRODUCT40,201615,2
N01,A07,PG03,PRODUCT60,201615,364
N01,A07,PG03,PRODUCT56,201615,27
N01,A07,PG03,PRODUCT57,201615,89
N01,A07,PG03,PRODUCT61,201615,0
N01,A07,PG01,PRODUCT12,201615,2997
N01,A07,PG01,PRODUCT01,201615,13
N01,A07,PG02,PRODUCT33,201615,890
N02,A13,PG03,PRODUCT58,201615,955
N02,A13,PG04,PRODUCT63,201615,514
N02,A13,PG01,PRODUCT15,201615,0
N02,A13,PG01,PRODUCT04,201615,994
N02,A13,PG01,PRODUCT05,201615,-3
N02,A13,PG03,PRODUCT59,201615,50129
N02,A13,PG02,PRODUCT34,201615,4844
N02,A13,PG03,PRODUCT52,201615,2
N02,A13,PG02,PRODUCT38,201615,1123
N02,A13,PG02,PRODUCT26,201615,59
N02,A13,PG04,PRODUCT64,201615,61
N02,A13,PG04,PRODUCT74,201615,12
N02,A13,PG02,PRODUCT40,201615,267
N02,A13,PG03,PRODUCT47,201615,57
N02,A13,PG03,PRODUCT60,201615,544
N02,A13,PG03,PRODUCT56,201615,177
N02,A13,PG01,PRODUCT12,201615,6395
N02,A13,PG01,PRODUCT01,201615,236
N02,A13,PG02,PRODUCT41,201615,104
N02,A13,PG03,PRODUCT42,201615,10
N02,A13,PG03,PRODUCT51,201615,4
N02,A13,PG02,PRODUCT33,201615,1115
N02,A13,PG01,PRODUCT14,201615,133
N03,A39,PG03,PRODUCT58,201615,983
N03,A39,PG04,PRODUCT63,201615,242
N03,A39,PG01,PRODUCT04,201615,134
N03,A39,PG01,PRODUCT16,201615,19
N03,A39,PG04,PRODUCT66,201615,0
N03,A39,PG02,PRODUCT37,201615,0
N03,A39,PG03,PRODUCT50,201615,0
N03,A39,PG04,PRODUCT76,201615,44
N03,A39,PG04,PRODUCT67,201615,0
N03,A39,PG01,PRODUCT10,201615,0
N03,A39,PG02,PRODUCT27,201615,2
N03,A39,PG03,PRODUCT53,201615,7
N03,A39,PG03,PRODUCT59,201615,23277
N03,A39,PG02,PRODUCT34,201615,1620
N03,A39,PG02,PRODUCT29,201617,46
N03,A39,PG03,PRODUCT47,201617,0
N03,A39,PG03,PRODUCT60,201617,134
N03,A39,PG03,PRODUCT56,201617,52
N03,A39,PG03,PRODUCT61,201617,0
N03,A39,PG01,PRODUCT12,201617,1950
N03,A39,PG01,PRODUCT01,201617,71
N03,A39,PG02,PRODUCT33,201617,218
N03,A39,PG01,PRODUCT14,201617,3
N04,A57,PG03,PRODUCT58,201617,103
N04,A57,PG04,PRODUCT63,201617,19
N04,A57,PG01,PRODUCT15,201617,66
N02,A24,PG02,PRODUCT40,201546,0
N02,A24,PG03,PRODUCT47,201546,2
N02,A24,PG03,PRODUCT56,201546,202
N02,A24,PG03,PRODUCT57,201546,1929
N02,A24,PG01,PRODUCT12,201546,7696
N02,A24,PG02,PRODUCT33,201546,613
N02,A24,PG01,PRODUCT14,201546,1
N02,A24,PG03,PRODUCT62,201546,2105
N02,A24,PG02,PRODUCT17,201546,66
N02,A26,PG03,PRODUCT58,201546,351
N02,A26,PG04,PRODUCT63,201546,498
N02,A26,PG01,PRODUCT15,201546,1026
N02,A26,PG01,PRODUCT04,201546,725
N02,A26,PG01,PRODUCT16,201546,34
N02,A26,PG03,PRODUCT59,201546,130746
N02,A26,PG02,PRODUCT34,201546,9677
N02,A26,PG02,PRODUCT40,201546,274
N02,A26,PG03,PRODUCT47,201546,0
N02,A26,PG03,PRODUCT60,201546,54
N02,A26,PG03,PRODUCT56,201546,86
N02,A26,PG03,PRODUCT57,201546,5080
N02,A26,PG03,PRODUCT61,201546,0
N02,A26,PG01,PRODUCT12,201546,17176
N02,A26,PG01,PRODUCT01,201546,3
N02,A26,PG02,PRODUCT33,201546,406
N02,A26,PG01,PRODUCT14,201546,10
N02,A26,PG03,PRODUCT62,201546,3248
N02,A26,PG02,PRODUCT17,201546,2664
N02,A25,PG03,PRODUCT58,201546,195
N02,A25,PG03,PRODUCT59,201546,48288
N02,A25,PG02,PRODUCT34,201546,7770
N02,A25,PG02,PRODUCT40,201546,73
N02,A25,PG03,PRODUCT47,201546,20
N02,A25,PG01,PRODUCT13,201546,2
N02,A25,PG03,PRODUCT60,201546,253
N02,A25,PG03,PRODUCT56,201546,194
N01,A03,PG03,PRODUCT47,201547,1276
N01,A03,PG03,PRODUCT56,201547,633
N04,A52,PG03,PRODUCT47,201549,6
N04,A52,PG03,PRODUCT60,201549,341
N04,A52,PG03,PRODUCT56,201549,72
N04,A52,PG03,PRODUCT57,201549,1069
N04,A52,PG01,PRODUCT12,201549,6298
N04,A52,PG01,PRODUCT01,201549,111
N04,A52,PG02,PRODUCT33,201549,1623
N04,A52,PG01,PRODUCT14,201549,9
N05,A62,PG03,PRODUCT58,201549,34
N05,A62,PG03,PRODUCT59,201549,149558
N05,A62,PG02,PRODUCT34,201549,3119
N05,A62,PG02,PRODUCT40,201549,6
N05,A62,PG03,PRODUCT47,201549,0
N05,A62,PG03,PRODUCT56,201549,10
N05,A62,PG03,PRODUCT57,201549,238
N05,A62,PG01,PRODUCT12,201549,2205
N05,A62,PG02,PRODUCT33,201549,321
N05,A62,PG01,PRODUCT14,201549,7
N05,A62,PG03,PRODUCT62,201549,79
N04,A50,PG03,PRODUCT58,201549,73
N04,A50,PG03,PRODUCT59,201549,63124
N04,A50,PG02,PRODUCT34,201549,2514
N04,A50,PG02,PRODUCT40,201549,52
N04,A50,PG03,PRODUCT47,201549,3
N04,A50,PG03,PRODUCT60,201549,38
N04,A50,PG03,PRODUCT56,201549,26
N04,A50,PG03,PRODUCT57,201549,891
N04,A50,PG01,PRODUCT12,201549,6546
N04,A50,PG01,PRODUCT01,201549,10
N04,A50,PG02,PRODUCT33,201549,1038
N04,A50,PG02,PRODUCT17,201549,77
N02,A20,PG03,PRODUCT58,201549,68
N02,A20,PG03,PRODUCT59,201549,148649
N02,A20,PG02,PRODUCT34,201549,5813
N02,A17,PG03,PRODUCT58,201549,418
N02,A17,PG04,PRODUCT63,201549,861
N02,A17,PG01,PRODUCT15,201549,228
N02,A17,PG01,PRODUCT04,201549,979
N02,A17,PG01,PRODUCT16,201549,4216
N02,A17,PG03,PRODUCT59,201549,74925
N02,A17,PG02,PRODUCT34,201549,3639
N02,A17,PG03,PRODUCT47,201549,198
N02,A17,PG03,PRODUCT60,201549,0
N02,A17,PG03,PRODUCT56,201549,266
N02,A17,PG03,PRODUCT57,201549,1250
N02,A17,PG01,PRODUCT12,201549,18289
N02,A17,PG01,PRODUCT01,201549,14
N02,A17,PG02,PRODUCT33,201549,585
N02,A17,PG01,PRODUCT14,201549,262
N02,A17,PG03,PRODUCT62,201549,2386
N02,A18,PG03,PRODUCT58,201549,276
N02,A18,PG04,PRODUCT63,201549,1056
N02,A18,PG01,PRODUCT15,201549,0
N02,A18,PG01,PRODUCT04,201549,4188
N02,A18,PG01,PRODUCT16,201549,8305
N02,A18,PG02,PRODUCT36,201549,0
N02,A18,PG03,PRODUCT59,201549,578897
N02,A18,PG02,PRODUCT34,201549,27812
N02,A18,PG02,PRODUCT40,201549,1
N02,A18,PG03,PRODUCT47,201549,154
N02,A18,PG03,PRODUCT56,201549,28
N02,A18,PG03,PRODUCT57,201549,302
N02,A18,PG01,PRODUCT12,201549,90495
N02,A18,PG01,PRODUCT01,201549,70
N02,A18,PG02,PRODUCT33,201549,6205
N02,A18,PG01,PRODUCT14,201549,16
N03,A32,PG03,PRODUCT58,201549,223
N03,A32,PG04,PRODUCT63,201549,566
N03,A32,PG01,PRODUCT15,201549,249
N03,A32,PG01,PRODUCT04,201549,661
N03,A32,PG01,PRODUCT16,201549,1401
N03,A32,PG03,PRODUCT59,201549,88891
N03,A32,PG02,PRODUCT34,201549,6257
N03,A32,PG03,PRODUCT47,201549,19
N03,A32,PG03,PRODUCT60,201549,497
N03,A32,PG03,PRODUCT56,201549,300
N03,A32,PG03,PRODUCT57,201549,1038
N03,A32,PG01,PRODUCT12,201549,9426
N03,A32,PG01,PRODUCT01,201549,50
N03,A32,PG02,PRODUCT33,201549,210
N03,A32,PG01,PRODUCT14,201549,6
N03,A32,PG03,PRODUCT62,201549,1322
N04,A56,PG01,PRODUCT02,201549,97
N04,A56,PG03,PRODUCT58,201549,74
N04,A56,PG04,PRODUCT63,201549,935
N04,A56,PG01,PRODUCT15,201549,271
N04,A56,PG01,PRODUCT04,201549,698
N04,A56,PG01,PRODUCT16,201549,1518
N04,A56,PG03,PRODUCT59,201549,35917
N04,A56,PG02,PRODUCT34,201549,4359
N04,A56,PG02,PRODUCT40,201549,2
N04,A56,PG03,PRODUCT47,201549,27
N04,A56,PG03,PRODUCT60,201549,0
N04,A56,PG03,PRODUCT56,201549,137
N04,A56,PG03,PRODUCT57,201549,2603
N04,A56,PG01,PRODUCT12,201549,10833
N04,A56,PG01,PRODUCT01,201549,1
N04,A56,PG02,PRODUCT33,201549,180
N04,A56,PG01,PRODUCT14,201549,19
N04,A56,PG03,PRODUCT62,201549,2121
N03,A40,PG03,PRODUCT58,201549,1013
N03,A40,PG04,PRODUCT63,201549,199
N03,A40,PG01,PRODUCT15,201549,637
N03,A40,PG01,PRODUCT04,201549,954
N03,A40,PG01,PRODUCT16,201549,524
N03,A40,PG03,PRODUCT59,201549,119301
N03,A40,PG02,PRODUCT34,201549,13077
N03,A40,PG02,PRODUCT40,201549,12
N03,A40,PG03,PRODUCT47,201549,8
N03,A40,PG03,PRODUCT60,201549,1774
N03,A40,PG03,PRODUCT56,201549,233
N03,A40,PG03,PRODUCT57,201549,35
N03,A40,PG01,PRODUCT12,201549,42098
N03,A40,PG01,PRODUCT01,201549,1018
N03,A40,PG02,PRODUCT33,201549,5611
N03,A45,PG03,PRODUCT58,201549,172
N03,A45,PG03,PRODUCT59,201549,23806
N03,A45,PG02,PRODUCT34,201549,3414
N03,A45,PG02,PRODUCT40,201549,0
N03,A45,PG03,PRODUCT47,201549,1
N03,A45,PG03,PRODUCT60,201549,495
N03,A45,PG03,PRODUCT56,201549,27
N03,A45,PG03,PRODUCT57,201549,6
N03,A45,PG01,PRODUCT12,201549,4345
N03,A45,PG01,PRODUCT01,201549,153
N03,A45,PG02,PRODUCT33,201549,874
N03,A44,PG03,PRODUCT58,201549,69
N03,A44,PG03,PRODUCT59,201549,33294
N03,A44,PG02,PRODUCT34,201549,2630
N03,A44,PG03,PRODUCT47,201549,1
N03,A44,PG03,PRODUCT60,201549,414
N03,A44,PG03,PRODUCT56,201549,15
N04,A47,PG02,PRODUCT34,201604,40847
N04,A48,PG02,PRODUCT35,201604,545
N04,A48,PG02,PRODUCT25,201604,1058
N04,A48,PG01,PRODUCT03,201604,17
N04,A48,PG04,PRODUCT72,201604,1
N04,A48,PG02,PRODUCT40,201604,419
N04,A48,PG03,PRODUCT47,201604,1818
N04,A48,PG01,PRODUCT13,201604,52
N04,A48,PG04,PRODUCT73,201604,2454
N04,A48,PG03,PRODUCT60,201604,323
N04,A48,PG03,PRODUCT56,201604,1934
N04,A48,PG03,PRODUCT57,201604,1759
N04,A48,PG03,PRODUCT61,201604,0
N04,A48,PG01,PRODUCT12,201604,12444
N04,A48,PG01,PRODUCT01,201604,8937
N05,A77,PG01,PRODUCT12,201604,5044
N05,A77,PG01,PRODUCT01,201604,4077
N04,A48,PG02,PRODUCT33,201604,2730
N04,A48,PG03,PRODUCT62,201604,6068
N05,A61,PG03,PRODUCT58,201604,11
N05,A61,PG03,PRODUCT59,201604,52944
N05,A61,PG02,PRODUCT34,201604,731
N03,A33,PG03,PRODUCT58,201604,11
N03,A33,PG03,PRODUCT59,201604,92454
N03,A33,PG02,PRODUCT34,201604,1111
N03,A34,PG03,PRODUCT58,201604,1102
N03,A34,PG03,PRODUCT59,201604,89288
N03,A34,PG02,PRODUCT34,201604,8798
N03,A34,PG01,PRODUCT12,201604,9675
N03,A35,PG03,PRODUCT58,201604,262
N03,A35,PG03,PRODUCT59,201604,9928
N03,A35,PG02,PRODUCT34,201604,1293
N03,A36,PG03,PRODUCT59,201604,1295
N03,A42,PG03,PRODUCT58,201604,0
N03,A42,PG03,PRODUCT59,201604,19369
N03,A42,PG02,PRODUCT34,201604,406
N04,A54,PG03,PRODUCT58,201604,14
N04,A54,PG03,PRODUCT59,201604,13221
N04,A54,PG02,PRODUCT34,201604,142
N04,A55,PG03,PRODUCT58,201604,0
N04,A55,PG03,PRODUCT59,201604,14419
N04,A55,PG02,PRODUCT34,201604,421
N01,A00,PG03,PRODUCT58,201604,48
N01,A00,PG03,PRODUCT59,201604,43676
N01,A06,PG02,PRODUCT33,201606,61
N01,A06,PG03,PRODUCT62,201606,120
N03,A41,PG03,PRODUCT58,201606,276
N03,A41,PG03,PRODUCT59,201606,227397
N03,A41,PG02,PRODUCT34,201606,3390
N03,A41,PG01,PRODUCT12,201606,16867
N05,A60,PG03,PRODUCT58,201606,336
N05,A60,PG04,PRODUCT63,201606,166
N05,A60,PG01,PRODUCT04,201606,46
N05,A60,PG03,PRODUCT59,201606,42367
N05,A60,PG02,PRODUCT34,201606,5884
N05,A60,PG03,PRODUCT47,201606,0
N05,A60,PG03,PRODUCT56,201606,14
N05,A60,PG03,PRODUCT57,201606,272
N05,A60,PG01,PRODUCT12,201606,1950
N05,A60,PG01,PRODUCT01,201606,2
N05,A60,PG02,PRODUCT33,201606,66
N05,A60,PG03,PRODUCT62,201606,491
N03,A37,PG03,PRODUCT58,201606,17
N03,A37,PG03,PRODUCT59,201606,33115
N03,A37,PG02,PRODUCT34,201606,3504
N03,A31,PG03,PRODUCT58,201606,29
N03,A31,PG03,PRODUCT59,201606,55552
N03,A31,PG02,PRODUCT34,201606,484
N04,A57,PG02,PRODUCT33,201543,52
N05,A64,PG03,PRODUCT58,201543,58
N05,A64,PG04,PRODUCT63,201543,813
N05,A64,PG01,PRODUCT15,201543,39
N05,A64,PG01,PRODUCT04,201543,489
N05,A64,PG01,PRODUCT16,201543,11
N02,A15,PG02,PRODUCT36,201644,0
N02,A15,PG03,PRODUCT59,201644,62716
N02,A15,PG02,PRODUCT34,201644,8866
N02,A15,PG02,PRODUCT40,201644,27
N02,A15,PG03,PRODUCT47,201644,5
N02,A15,PG03,PRODUCT60,201644,996
N02,A15,PG03,PRODUCT56,201644,114
N02,A26,PG03,PRODUCT58,201642,313
N02,A26,PG04,PRODUCT63,201642,350
N02,A26,PG01,PRODUCT15,201642,304
N02,A26,PG01,PRODUCT04,201642,523
N02,A26,PG01,PRODUCT16,201642,19
N02,A26,PG03,PRODUCT59,201642,134440
N02,A26,PG02,PRODUCT34,201642,7162
N02,A26,PG02,PRODUCT40,201642,145
N02,A26,PG03,PRODUCT47,201642,0
N02,A26,PG03,PRODUCT60,201642,11
N02,A26,PG03,PRODUCT56,201642,68
N02,A26,PG03,PRODUCT57,201642,3587
N02,A26,PG03,PRODUCT61,201642,0
N02,A26,PG01,PRODUCT12,201642,10359
N02,A26,PG01,PRODUCT01,201642,1
N02,A26,PG02,PRODUCT33,201642,454
N02,A26,PG01,PRODUCT14,201642,20
N02,A26,PG03,PRODUCT62,201642,3504
N02,A26,PG02,PRODUCT17,201642,3486
N02,A25,PG03,PRODUCT58,201642,294
N02,A25,PG03,PRODUCT59,201642,38124
N02,A25,PG02,PRODUCT34,201642,2875
N02,A25,PG02,PRODUCT40,201642,74
N02,A25,PG03,PRODUCT47,201642,18
N02,A25,PG01,PRODUCT13,201642,0
N02,A25,PG03,PRODUCT60,201642,211
N02,A25,PG03,PRODUCT56,201642,193
N02,A25,PG03,PRODUCT57,201642,1969
N02,A25,PG01,PRODUCT12,201642,7318
N02,A25,PG01,PRODUCT01,201642,2
N02,A25,PG02,PRODUCT33,201642,204
N02,A25,PG01,PRODUCT14,201642,0
N02,A25,PG03,PRODUCT62,201642,1165
N02,A25,PG02,PRODUCT17,201642,209
N02,A28,PG03,PRODUCT58,201642,177
N02,A28,PG04,PRODUCT63,201642,194
N02,A28,PG01,PRODUCT15,201642,557
N02,A28,PG01,PRODUCT04,201642,446
N02,A28,PG01,PRODUCT16,201642,0
N02,A28,PG03,PRODUCT59,201642,83661
N02,A28,PG02,PRODUCT34,201642,4458
N02,A28,PG02,PRODUCT40,201642,0
N02,A28,PG03,PRODUCT47,201642,0
N02,A28,PG03,PRODUCT60,201642,11
N02,A28,PG03,PRODUCT56,201642,112
N02,A28,PG03,PRODUCT57,201642,1445
N02,A28,PG01,PRODUCT12,201642,4409
N02,A28,PG01,PRODUCT01,201642,3
N02,A28,PG02,PRODUCT33,201642,101
N02,A28,PG03,PRODUCT62,201642,1311
N02,A22,PG03,PRODUCT58,201642,216
N02,A22,PG03,PRODUCT59,201642,98179
N02,A22,PG02,PRODUCT34,201642,8250
N02,A22,PG03,PRODUCT56,201642,133
N02,A22,PG03,PRODUCT57,201642,3954
N02,A22,PG01,PRODUCT12,201642,15923
N02,A22,PG02,PRODUCT33,201642,693
N02,A22,PG03,PRODUCT62,201642,4104
N01,A06,PG03,PRODUCT58,201642,458
N01,A06,PG03,PRODUCT59,201642,18301
N01,A06,PG02,PRODUCT34,201642,4120
N01,A06,PG03,PRODUCT60,201642,73
N01,A06,PG03,PRODUCT56,201642,7
N01,A06,PG03,PRODUCT57,201642,164
N01,A06,PG01,PRODUCT12,201642,1271
N01,A06,PG02,PRODUCT33,201642,91
N01,A06,PG03,PRODUCT62,201642,126
N03,A41,PG03,PRODUCT58,201642,1421
N03,A41,PG03,PRODUCT59,201642,231838
N03,A41,PG02,PRODUCT34,201642,5944
N03,A41,PG01,PRODUCT12,201642,16548
N05,A60,PG03,PRODUCT58,201642,507
N05,A60,PG04,PRODUCT63,201642,12
N05,A60,PG01,PRODUCT04,201642,14
N05,A60,PG03,PRODUCT59,201642,41206
N05,A60,PG02,PRODUCT34,201642,5595
N05,A60,PG03,PRODUCT47,201642,0
N05,A60,PG03,PRODUCT56,201642,9
N05,A60,PG03,PRODUCT57,201642,123
N05,A60,PG01,PRODUCT12,201642,1136
N05,A60,PG01,PRODUCT01,201642,0
N05,A60,PG02,PRODUCT33,201642,46
N05,A60,PG03,PRODUCT62,201642,254
N03,A37,PG03,PRODUCT58,201642,48
N03,A37,PG03,PRODUCT59,201642,21928
N01,A08,PG02,PRODUCT33,201636,1831
N01,A08,PG01,PRODUCT14,201636,112
N04,A58,PG03,PRODUCT58,201636,352
N04,A58,PG03,PRODUCT59,201636,47375
N04,A58,PG02,PRODUCT34,201636,1907
N04,A58,PG03,PRODUCT47,201636,0
N04,A58,PG03,PRODUCT60,201636,443
N04,A58,PG03,PRODUCT56,201636,19
N04,A58,PG03,PRODUCT57,201636,84
N04,A58,PG01,PRODUCT12,201636,6523
N04,A58,PG01,PRODUCT01,201636,150
N04,A58,PG02,PRODUCT33,201636,413
N03,A38,PG03,PRODUCT58,201636,24
N03,A38,PG03,PRODUCT59,201636,50669
N03,A38,PG02,PRODUCT34,201636,336
N03,A38,PG03,PRODUCT60,201636,140
N03,A38,PG03,PRODUCT56,201636,24
N03,A38,PG03,PRODUCT57,201636,43
N03,A38,PG01,PRODUCT12,201636,399
N03,A38,PG02,PRODUCT33,201636,145
N02,A14,PG03,PRODUCT58,201636,662
N02,A14,PG04,PRODUCT63,201636,178
N02,A14,PG01,PRODUCT15,201636,115
N02,A14,PG01,PRODUCT04,201636,602
N02,A14,PG01,PRODUCT16,201636,187
N02,A14,PG02,PRODUCT36,201636,0
N02,A14,PG01,PRODUCT05,201636,55
N02,A14,PG03,PRODUCT59,201636,71234
N02,A14,PG02,PRODUCT34,201636,7166
N02,A14,PG02,PRODUCT26,201636,200
N02,A14,PG04,PRODUCT64,201636,494
N02,A14,PG03,PRODUCT48,201636,162
N02,A14,PG03,PRODUCT49,201636,64
N02,A14,PG04,PRODUCT74,201636,100
N02,A14,PG02,PRODUCT40,201636,22
N02,A14,PG03,PRODUCT47,201636,39
N02,A14,PG03,PRODUCT60,201636,2931
N02,A26,PG03,PRODUCT62,201636,3128
N02,A26,PG02,PRODUCT17,201636,3055
N02,A25,PG03,PRODUCT58,201636,207
N02,A25,PG03,PRODUCT59,201636,40361
N02,A25,PG02,PRODUCT34,201636,4002
N02,A25,PG02,PRODUCT40,201636,53
N02,A25,PG03,PRODUCT47,201636,10
N02,A25,PG01,PRODUCT13,201636,0
N02,A25,PG03,PRODUCT60,201636,172
N02,A25,PG03,PRODUCT56,201636,119
N02,A25,PG03,PRODUCT57,201636,1742
N02,A25,PG01,PRODUCT12,201636,5441
N02,A25,PG01,PRODUCT01,201636,2
N02,A25,PG02,PRODUCT33,201636,113
N02,A25,PG01,PRODUCT14,201636,0
N02,A25,PG03,PRODUCT62,201636,1138
N02,A25,PG02,PRODUCT17,201636,161
N02,A28,PG03,PRODUCT58,201636,215
N02,A28,PG04,PRODUCT63,201636,175
N02,A28,PG01,PRODUCT15,201636,374
N02,A28,PG01,PRODUCT04,201636,387
N02,A28,PG01,PRODUCT16,201636,0
N02,A28,PG03,PRODUCT59,201636,97019
N02,A28,PG02,PRODUCT34,201636,8546
N02,A28,PG02,PRODUCT40,201636,0
N02,A28,PG03,PRODUCT47,201636,0
N02,A28,PG03,PRODUCT60,201636,6
N02,A28,PG03,PRODUCT56,201636,129
N02,A28,PG03,PRODUCT57,201636,1375
N02,A28,PG01,PRODUCT12,201636,3453
N02,A28,PG01,PRODUCT01,201636,1
N02,A28,PG02,PRODUCT33,201636,132
N02,A28,PG03,PRODUCT62,201636,1077
N02,A22,PG03,PRODUCT58,201636,359
N02,A22,PG03,PRODUCT59,201636,74364
N02,A22,PG02,PRODUCT34,201636,9430
N02,A22,PG03,PRODUCT56,201636,141
N02,A22,PG03,PRODUCT57,201636,4872
N02,A22,PG01,PRODUCT12,201636,16991
N02,A22,PG02,PRODUCT33,201636,599
N02,A22,PG03,PRODUCT62,201636,4252
N01,A06,PG03,PRODUCT58,201636,780
N01,A06,PG03,PRODUCT59,201636,35140
N01,A06,PG02,PRODUCT34,201636,2452
N01,A06,PG03,PRODUCT60,201636,140
N01,A06,PG03,PRODUCT56,201636,13
N01,A06,PG03,PRODUCT57,201636,196
N01,A06,PG01,PRODUCT12,201636,1521
N01,A06,PG02,PRODUCT33,201636,113
N01,A06,PG03,PRODUCT62,201636,179
N03,A41,PG03,PRODUCT58,201636,114
N03,A41,PG03,PRODUCT59,201636,319666
N03,A41,PG02,PRODUCT34,201636,4523
N03,A41,PG01,PRODUCT12,201636,42131
N05,A60,PG03,PRODUCT47,201638,1
N05,A60,PG03,PRODUCT56,201638,10
N05,A60,PG03,PRODUCT57,201638,137
N05,A60,PG01,PRODUCT12,201638,953
N05,A60,PG01,PRODUCT01,201638,2
N05,A60,PG02,PRODUCT33,201638,56
N05,A60,PG03,PRODUCT62,201638,313
N03,A37,PG03,PRODUCT58,201638,55
N03,A37,PG03,PRODUCT59,201638,39681
N03,A37,PG02,PRODUCT34,201638,1074
N03,A31,PG03,PRODUCT58,201638,43
N03,A31,PG03,PRODUCT59,201638,40244
N03,A31,PG02,PRODUCT34,201638,1729
N01,A04,PG03,PRODUCT58,201638,3009
N01,A04,PG04,PRODUCT63,201638,45
N01,A04,PG01,PRODUCT15,201638,37
N01,A04,PG01,PRODUCT04,201638,389
N01,A04,PG01,PRODUCT16,201638,1
N01,A04,PG03,PRODUCT59,201638,109563
N01,A04,PG02,PRODUCT34,201638,5696
N01,A04,PG02,PRODUCT40,201638,696
N01,A04,PG03,PRODUCT47,201638,2
N01,A04,PG03,PRODUCT60,201638,0
N01,A04,PG03,PRODUCT56,201638,80
N01,A04,PG03,PRODUCT57,201638,897
N01,A04,PG01,PRODUCT12,201638,8992
N01,A04,PG01,PRODUCT01,201638,0
N01,A04,PG02,PRODUCT33,201638,700
N01,A04,PG01,PRODUCT14,201638,36
N01,A04,PG03,PRODUCT62,201638,598
N01,A04,PG02,PRODUCT17,201638,133
N01,A05,PG01,PRODUCT02,201638,438
N01,A05,PG03,PRODUCT58,201638,970
N01,A05,PG04,PRODUCT63,201638,423
N01,A05,PG01,PRODUCT15,201638,253
N01,A05,PG01,PRODUCT04,201638,951
N01,A05,PG01,PRODUCT16,201638,130
N01,A05,PG03,PRODUCT59,201638,62744
N01,A05,PG02,PRODUCT34,201638,6199
N01,A05,PG02,PRODUCT40,201638,5
N01,A05,PG03,PRODUCT47,201638,27
N01,A05,PG03,PRODUCT60,201638,98
N01,A05,PG03,PRODUCT56,201638,111
N01,A05,PG03,PRODUCT57,201638,24
N01,A05,PG01,PRODUCT12,201638,2403
N01,A05,PG01,PRODUCT01,201638,13
N01,A05,PG02,PRODUCT33,201638,108
N01,A05,PG01,PRODUCT14,201638,6
N01,A05,PG03,PRODUCT62,201638,650
N01,A05,PG02,PRODUCT17,201638,45
N04,A52,PG03,PRODUCT58,201638,1825
N04,A52,PG04,PRODUCT63,201638,77
